Date,EURUSD,EURJPY,EURGBP,EURCHF,EURAUD,EURCAD,EURNZD,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDNZD,JPYGBP,JPYCHF,JPYAUD,JPYCAD,JPYNZD,GBPCHF,GBPAUD,GBPCAD,GBPNZD,CHFAUD,CHFCAD,CHFNZD,AUDCAD,AUDNZD,CADNZD
2023-03-01,1.0577309131622314,144.2050018310547,0.8788300156593323,0.9963200092315674,1.5714199542999268,1.443179965019226,1.7095799446105957,136.34800720214844,0.8310099840164185,0.941868007183075,1.4857100248336792,1.3645199537277222,1.616320013999939,0.006074000149965286,0.006909000221639872,0.010875999927520752,0.010002999566495419,0.011851999908685684,1.1333400011062622,1.7875699996948242,1.6417299509048462,1.9447699785232544,1.5770200490951538,1.448390007019043,1.7156250476837158,0.9183869957923889,1.0879199504852295,1.1844099760055542
2023-03-02,1.066894292831421,145.29299926757812,0.8869900107383728,1.0022599697113037,1.5782599449157715,1.4498200416564941,1.7058500051498413,136.19400024414062,0.8312600255012512,0.9394699931144714,1.4793339967727661,1.3589600324630737,1.5982099771499634,0.00608400022611022,0.006897999905049801,0.010842000134289265,0.009971999563276768,0.011730000376701355,1.1297800540924072,1.779039978981018,1.6342999935150146,1.9227399826049805,1.573099970817566,1.4463399648666382,1.7016199827194214,0.9184520244598389,1.0808299779891968,1.1763800382614136
2023-03-03,1.0599732398986816,144.89599609375,0.8868499994277954,0.9982500076293945,1.5742199420928955,1.4409300088882446,1.7038600444793701,136.7050018310547,0.8367099761962891,0.9418699741363525,1.48478102684021,1.3594800233840942,1.6073800325393677,0.006101999897509813,0.006889000069350004,0.010847000405192375,0.00994499959051609,0.011757000349462032,1.1255199909210205,1.7747700214385986,1.6245399713516235,1.9208500385284424,1.5757960081100464,1.4432499408721924,1.7064599990844727,0.914900004863739,1.0823400020599365,1.1822199821472168
2023-03-06,1.0626201629638672,144.5240020751953,0.8833500146865845,0.995419979095459,1.5730600357055664,1.4453699588775635,1.7111200094223022,135.86000061035156,0.8313599824905396,0.9368000030517578,1.4804699420928955,1.3602999448776245,1.6104099750518799,0.00609700009226799,0.0068870000541210175,0.010882000438869,0.009999999776482582,0.011838000267744064,1.1267000436782837,1.7806299924850464,1.6360499858856201,1.9368900060653687,1.579529047012329,1.4513100385665894,1.7181400060653687,0.9186800122261047,1.0875699520111084,1.1834499835968018
2023-03-07,1.0688328742980957,145.31100463867188,0.8882899880409241,0.9943900108337402,1.5873500108718872,1.4548799991607666,1.7238999605178833,135.99899291992188,0.8314999938011169,0.9306899905204773,1.485200047492981,1.3616199493408203,1.613319993019104,0.006093000061810017,0.0068430001847445965,0.010898999869823456,0.010006999596953392,0.011850000359117985,1.1188100576400757,1.7859200239181519,1.637220025062561,1.9399199485778809,1.5959299802780151,1.4628599882125854,1.733240008354187,0.9162539839744568,1.0859400033950806,1.1847699880599976
2023-03-08,1.05507493019104,144.91799926757812,0.8917199969291687,0.9939000010490417,1.6008700132369995,1.4503200054168701,1.7261099815368652,137.39100646972656,0.8454700112342834,0.9422299861907959,1.5172200202941895,1.3747999668121338,1.6363400220870972,0.006134000141173601,0.006858000066131353,0.011026999913156033,0.010002999566495419,0.011901999823749065,1.1142499446868896,1.7947100400924683,1.6259700059890747,1.93517005443573,1.6104300022125244,1.4590599536895752,1.7363899946212769,0.9059100151062012,1.0780999660491943,1.189932942390442
2023-03-09,1.0549525022506714,144.75900268554688,0.8901799917221069,0.9924799799919128,1.5996099710464478,1.4556299448013306,1.7251499891281128,137.2259979248047,0.8438699841499329,0.9408699870109558,1.5165300369262695,1.3799400329589844,1.6354000568389893,0.006128999870270491,0.006845999974757433,0.01103499997407198,0.010052000172436237,0.011907000094652176,1.1148500442504883,1.7968499660491943,1.635040044784546,1.937790036201477,1.6108249425888062,1.4664499759674072,1.7379800081253052,0.9098799824714661,1.0784039497375488,1.1850500106811523
2023-03-10,1.0584698915481567,144.35499572753906,0.8877300024032593,0.9873999953269958,1.6065900325775146,1.4639699459075928,1.7349400520324707,136.39500427246094,0.8387500047683716,0.9328500032424927,1.5172200202941895,1.3831000328063965,1.6390199661254883,0.006130999885499477,0.006839000154286623,0.011111999861896038,0.010137000121176243,0.012013999745249748,1.1119500398635864,1.8092399835586548,1.6486599445343018,1.953909993171692,1.6268889904022217,1.482409954071045,1.7567600011825562,0.9111199975013733,1.0798699855804443,1.1849499940872192
2023-03-13,1.0683646202087402,143.66000366210938,0.88441002368927,0.9811400175094604,1.6103099584579468,1.47038996219635,1.7331000566482544,134.97999572753906,0.8278599977493286,0.91839998960495,1.5073399543762207,1.3763799667358398,1.6231659650802612,0.006136000156402588,0.006802999880164862,0.011164000257849693,0.01019699964672327,0.01202400028705597,1.1090799570083618,1.8203400373458862,1.6621400117874146,1.9601999521255493,1.6403659582138062,1.4978599548339844,1.7664200067520142,0.9130200147628784,1.0767840147018433,1.1788699626922607
2023-03-14,1.0725010633468628,142.7429962158203,0.8811299800872803,0.978600025177002,1.6103399991989136,1.4727799892425537,1.7250499725341797,133.11399841308594,0.8216000199317932,0.9124910235404968,1.5016820430755615,1.373520016670227,1.6086699962615967,0.0061530000530183315,0.006852999795228243,0.011260000057518482,0.010312999598681927,0.01208299957215786,1.1100499629974365,1.8270800113677979,1.6714999675750732,1.9575300216674805,1.6447370052337646,1.5051599740982056,1.762719988822937,0.9142000079154968,1.0702999830245972,1.1710100173950195
2023-03-15,1.0727657079696655,144.16900634765625,0.8827499747276306,0.9810199737548828,1.6036900281906128,1.4683899879455566,1.7217700481414795,134.39700317382812,0.8228999972343445,0.9144999980926514,1.4949699640274048,1.3688900470733643,1.6049599647521973,0.0061039999127388,0.006804999895393848,0.011106000281870365,0.010181999765336514,0.011934000067412853,1.1111400127410889,1.8163599967956543,1.663140058517456,1.9500199556350708,1.634469985961914,1.4966399669647217,1.7547199726104736,0.91559898853302,1.0736299753189087,1.1723300218582153
